SUB_PACKAGE_CODE,SUB_PACKAGE_NAME,CAR_BRAND_CODE,CAR_MODEL_CODE,CAR_SUBMODEL_CODE,CAR_YEAR,GARAGE_TYPE,GROSS_PREMIUM,SUM_INSURED,CC_MIN,CC_MAX,VMI_USE_TYPE_CODE
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,FREESTYLE CAB 1.9 C,2022,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,FREESTYLE CAB 2.5 S,2010,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,FREESTYLE CAB 2.5 S,2009,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,FREESTYLE CAB 2.5 S,2008,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,FREESTYLE CAB 2.5 S,2007,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,FREESTYLE CAB 2.5 S,2006,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,FREESTYLE CAB 2.5 V,2010,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,FREESTYLE CAB 2.5 V,2009,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,FREESTYLE CAB 2.5 V,2008,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,FREESTYLE CAB 2.5 V,2007,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,FREESTYLE CAB 2.5 V,2006,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,FREESTYLE CAB 3.0 R,2010,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,FREESTYLE CAB 3.0 R,2009,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,FREESTYLE CAB 3.0 R,2008,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,FREESTYLE CAB 3.0 R,2007,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,FREESTYLE CAB 3.0 R,2006,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,PRO 2.2 FSC 2.2 Hi-Racer,2014,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,PRO 2.2 FSC 2.2 Hi-Racer,2013,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,PRO 2.2 FSC 2.2 Hi-Racer,2012,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,PRO 2.2 FSC 2.2 Hi-Racer,2011,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,PRO 2.2 FSC 2.2 Hi-Racer ABS,2014,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,PRO 2.2 FSC 2.2 Hi-Racer ABS,2013,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,PRO 2.2 FSC 2.2 Hi-Racer ABS,2012,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,PRO 2.2 FSC 2.2 Hi-Racer ABS,2011,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,PRO 2.2 FSC 2.2 S,2016,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,PRO 2.2 FSC 2.2 S,2015,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,PRO 2.2 FSC 2.2 S,2014,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,PRO 2.2 FSC 2.2 S,2013,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,PRO 2.2 FSC 2.2 S,2012,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,PRO 2.2 FSC 2.2 S,2011,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,PRO 2.2 FSC 2.2 V,2014,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,PRO 2.2 FSC 2.2 V,2013,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,PRO 2.2 FSC 2.2 V,2012,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,PRO 2.2 FSC 2.2 V,2011,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,PRO 2.2 FSC 2.2 V ABS,2014,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,PRO 2.2 FSC 2.2 V ABS,2013,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,PRO 2.2 FSC 2.2 V ABS,2012,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,PRO 2.2 FSC 2.2 V ABS,2011,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,PRO 3.2 4WD FSC 4*4 3.2 R ABS,2014,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,PRO 3.2 4WD FSC 4*4 3.2 R ABS,2013,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,PRO 3.2 4WD FSC 4*4 3.2 R ABS,2012,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,PRO 3.2 4WD FSC 4*4 3.2 R ABS,2011,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,SINGLE CAB 1.9 E,2025,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,SINGLE CAB 1.9 E,2024,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,SINGLE CAB 1.9 E,2023,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,SINGLE CAB 1.9 E,2022,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,SINGLE CAB S,2008,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,SINGLE CAB S,2007,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,SINGLE CAB S,2006,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,SINGLE CAB S/PS,2009,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,SINGLE CAB S/PS,2008,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,SINGLE CAB S/PS,2007,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,SINGLE CAB S/PS,2006,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,ไม่ระบุรุ่นย่อย,2021,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,ไม่ระบุรุ่นย่อย,2020,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,ไม่ระบุรุ่นย่อย,2019,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,ไม่ระบุรุ่นย่อย,2018,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MAZDA,BT-50,ไม่ระบุรุ่นย่อย,2017,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 C 6MT,2025,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 C 6MT,2024,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 C 6MT,2023,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 C 6MT,2022,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 C 6MT,2021,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 C 6MT,2020,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 C 6MT,2019,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 D 6MT,2025,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 D 6MT,2024,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 D 6MT,2023,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 D 6MT,2022,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 D 6MT,2021,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 D 6MT,2020,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 D 6MT,2019,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 GRAND D 6AT,2025,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 GRAND D 6AT,2024,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 GRAND D 6AT,2023,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 GRAND D 6AT,2022,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 GRAND D 6AT,2021,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 GRAND D 6AT,2020,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 GRAND D 6AT,2019,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 GRAND D 6MT,2025,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 GRAND D 6MT,2024,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 GRAND D 6MT,2023,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 GRAND D 6MT,2022,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 GRAND D 6MT,2021,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 GRAND D 6MT,2020,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 GRAND D 6MT,2019,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 GRAND X 6MT,2025,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 GRAND X 6MT,2024,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 GRAND X 6MT,2023,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 GRAND X 6MT,2022,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 GRAND X 6MT,2021,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 GRAND X 6MT,2020,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MG,EXTENDER,GC 2.0 GRAND X 6MT,2019,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,STRADA,ไม่ระบุรุ่นย่อย,2022,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,STRADA,ไม่ระบุรุ่นย่อย,2021,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,STRADA,ไม่ระบุรุ่นย่อย,2020,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,STRADA,ไม่ระบุรุ่นย่อย,2019,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,STRADA,ไม่ระบุรุ่นย่อย,2018,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,STRADA,ไม่ระบุรุ่นย่อย,2017,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,STRADA,ไม่ระบุรุ่นย่อย,2016,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,STRADA,ไม่ระบุรุ่นย่อย,2015,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,STRADA,ไม่ระบุรุ่นย่อย,2014,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,STRADA,ไม่ระบุรุ่นย่อย,2013,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,STRADA,ไม่ระบุรุ่นย่อย,2012,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,STRADA,ไม่ระบุรุ่นย่อย,2011,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,STRADA,ไม่ระบุรุ่นย่อย,2010,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,STRADA,ไม่ระบุรุ่นย่อย,2009,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,STRADA,ไม่ระบุรุ่นย่อย,2008,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,STRADA,ไม่ระบุรุ่นย่อย,2007,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,STRADA,ไม่ระบุรุ่นย่อย,2006,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.4,2014,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.4,2013,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.4,2012,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.4,2011,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.4,2010,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.4,2009,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.5 GL SINGLE GL SINGLE,2009,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.5 GL SINGLE GL SINGLE,2008,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.5 GL SINGLE GL SINGLE,2007,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.5 GL SINGLE GL SINGLE,2006,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.5 GL SINGLE GL SINGLE DI/D M/T,2014,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.5 GL SINGLE GL SINGLE DI/D M/T,2013,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.5 GL SINGLE GL SINGLE DI/D M/T,2012,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.5 GL SINGLE GL SINGLE DI/D M/T,2011,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.5 GL SINGLE GL SINGLE DI/D M/T,2010,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.5 GL SINGLE GL SINGLE DI/D M/T,2009,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.5 GL SINGLE GL SINGLE DI/D M/T,2008,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.5 GL SINGLE*DI-D GL SINGLE*DI-D M/T,2008,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.5 MEGACAB GL M/T,2012,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.5 MEGACAB GL M/T,2011,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.5 MEGACAB GL M/T,2010,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.5 MEGACAB GL M/T,2009,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.5 MEGACAB GL M/T,2008,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.5 MEGACAB GLS 4WD M/T,2014,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.5 MEGACAB GLS 4WD M/T,2013,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.5 MEGACAB GLS 4WD M/T,2011,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.5 MEGACAB GLS 4WD M/T,2010,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.5 MEGACAB GLS 4WD M/T,2009,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.5 MEGACAB GLS 4WD M/T,2007,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.5 MEGACAB GLS 4WD M/T,2006,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.5 MEGACAB GLX A/T,2014,A,9401.03,100000,0,3000,310
,"TVI 3+ DRIVE CHILL PLUS ทุน 100,000 (รถกระบะ 2 ประตู)",MITSUBISHI,TRITON,2.5 MEGACAB GLX A/T,2013,A,9401.03,100000,0,3000,310
